Geneid	symbol	DMSO_express	IBR_express	RES_express
ENSG00000242611		FALSE	FALSE	FALSE
ENSG00000242612	DECR2	TRUE	TRUE	TRUE
ENSG00000242613		FALSE	FALSE	FALSE
ENSG00000242614	RN7SL164P	FALSE	FALSE	FALSE
ENSG00000242615		TRUE	TRUE	FALSE
ENSG00000242616	GNG10	TRUE	TRUE	TRUE
ENSG00000242618		FALSE	FALSE	FALSE
ENSG00000242620	RN7SL736P	TRUE	TRUE	TRUE
ENSG00000242622		FALSE	TRUE	FALSE
ENSG00000242628		FALSE	FALSE	FALSE
ENSG00000242631		FALSE	FALSE	FALSE
ENSG00000242634	RPS24P16	FALSE	FALSE	FALSE
ENSG00000242635	RPS14P7	FALSE	FALSE	FALSE
ENSG00000242636	RPL21P129	FALSE	FALSE	FALSE
ENSG00000242638	RN7SL294P	FALSE	FALSE	FALSE
ENSG00000242640		FALSE	FALSE	FALSE
ENSG00000242641	LINC00971	FALSE	FALSE	FALSE
ENSG00000242650	RN7SL292P	FALSE	FALSE	FALSE
ENSG00000242651	RN7SL862P	FALSE	FALSE	FALSE
ENSG00000242653	RN7SL132P	FALSE	FALSE	FALSE
ENSG00000242654	RPL32P14	FALSE	FALSE	FALSE
ENSG00000242657	RN7SL581P	FALSE	FALSE	FALSE
ENSG00000242659		FALSE	FALSE	FALSE
ENSG00000242660		FALSE	FALSE	FALSE
ENSG00000242661	RPS3AP43	FALSE	FALSE	FALSE
ENSG00000242663		FALSE	TRUE	FALSE
ENSG00000242667		FALSE	FALSE	FALSE
ENSG00000242668	RN7SL317P	FALSE	FALSE	FALSE
ENSG00000242670		FALSE	FALSE	FALSE
ENSG00000242671		FALSE	FALSE	FALSE
ENSG00000242673	RN7SL167P	FALSE	FALSE	FALSE
ENSG00000242675	RPS16P9	FALSE	FALSE	FALSE
ENSG00000242676	ANKRD20A12P	FALSE	FALSE	FALSE
ENSG00000242683		FALSE	FALSE	FALSE
ENSG00000242686		FALSE	FALSE	FALSE
ENSG00000242687		FALSE	FALSE	FALSE
ENSG00000242688	RN7SL304P	FALSE	FALSE	FALSE
ENSG00000242689	CNTF	FALSE	FALSE	TRUE
ENSG00000242692	RPS27AP1	FALSE	FALSE	FALSE
ENSG00000242696	RN7SL40P	TRUE	TRUE	FALSE
ENSG00000242697	RPL5P12	TRUE	TRUE	TRUE
ENSG00000242699	RN7SL516P	FALSE	FALSE	FALSE
ENSG00000242703	CCT4P1	FALSE	FALSE	FALSE
ENSG00000242705	NARG2P2	FALSE	FALSE	FALSE
ENSG00000242706		FALSE	FALSE	FALSE
ENSG00000242707	RN7SL362P	FALSE	FALSE	FALSE
ENSG00000242709	RPL30P9	FALSE	FALSE	FALSE
ENSG00000242712	RN7SL529P	FALSE	FALSE	FALSE
ENSG00000242715	CCDC169	FALSE	FALSE	FALSE
ENSG00000242719	RN7SL806P	FALSE	FALSE	FALSE
ENSG00000242727		FALSE	FALSE	FALSE
ENSG00000242728	UQCRHP4	FALSE	FALSE	FALSE
ENSG00000242729		FALSE	FALSE	FALSE
ENSG00000242731	FAM86LP	FALSE	FALSE	FALSE
ENSG00000242732	RGAG4	FALSE	FALSE	FALSE
ENSG00000242735		TRUE	TRUE	TRUE
ENSG00000242736	TRBV1	FALSE	FALSE	FALSE
ENSG00000242737		FALSE	FALSE	FALSE
ENSG00000242741		FALSE	FALSE	FALSE
ENSG00000242747		FALSE	FALSE	FALSE
ENSG00000242748	RPL23AP81	FALSE	FALSE	FALSE
ENSG00000242752	TRNAQ41P	FALSE	FALSE	FALSE
ENSG00000242753		FALSE	FALSE	FALSE
ENSG00000242756	RHOT1P3	FALSE	TRUE	FALSE
ENSG00000242757		TRUE	TRUE	TRUE
ENSG00000242759	LINC00882	FALSE	FALSE	FALSE
ENSG00000242764	RN7SL824P	FALSE	FALSE	FALSE
ENSG00000242766	IGKV1D-17	FALSE	FALSE	FALSE
ENSG00000242767	ZBTB20-AS4	FALSE	FALSE	FALSE
ENSG00000242768		FALSE	FALSE	FALSE
ENSG00000242769	RN7SL432P	FALSE	FALSE	FALSE
ENSG00000242770		FALSE	FALSE	FALSE
ENSG00000242771	TRBV5-2	FALSE	FALSE	FALSE
ENSG00000242775		FALSE	FALSE	FALSE
ENSG00000242779	ZNF702P	FALSE	FALSE	FALSE
ENSG00000242781		FALSE	FALSE	FALSE
ENSG00000242790		FALSE	FALSE	FALSE
ENSG00000242791		FALSE	FALSE	FALSE
ENSG00000242793		FALSE	FALSE	FALSE
ENSG00000242794	RN7SL299P	FALSE	FALSE	FALSE
ENSG00000242795		FALSE	FALSE	FALSE
ENSG00000242797	GLYCTK-AS1	FALSE	FALSE	FALSE
ENSG00000242798		FALSE	FALSE	FALSE
ENSG00000242802	AP5Z1	TRUE	TRUE	TRUE
ENSG00000242807	RPL26P31	FALSE	FALSE	FALSE
ENSG00000242808	SOX2-OT	FALSE	FALSE	FALSE
ENSG00000242810	MRPL42P6	FALSE	FALSE	FALSE
ENSG00000242811	RN7SL229P	FALSE	FALSE	FALSE
ENSG00000242814		FALSE	FALSE	FALSE
ENSG00000242816		FALSE	FALSE	FALSE
ENSG00000242818	RN7SL846P	FALSE	FALSE	FALSE
ENSG00000242822	RN7SL575P	FALSE	FALSE	FALSE
ENSG00000242828		FALSE	FALSE	FALSE
ENSG00000242829	RPS26P21	FALSE	FALSE	FALSE
ENSG00000242834	RPL7AP56	FALSE	FALSE	FALSE
ENSG00000242836		FALSE	FALSE	FALSE
ENSG00000242837	RPL21P13	FALSE	FALSE	FALSE
ENSG00000242841	KRT8P35	FALSE	FALSE	FALSE
ENSG00000242849	ALDOAP1	FALSE	FALSE	FALSE
ENSG00000242850	RPL23AP68	FALSE	FALSE	FALSE
ENSG00000242852	ZNF709	TRUE	TRUE	TRUE
ENSG00000242853	RN7SL749P	FALSE	FALSE	FALSE
ENSG00000242854	DNM1P24	FALSE	FALSE	FALSE
ENSG00000242855	RN7SL496P	FALSE	FALSE	FALSE
ENSG00000242856	VN1R105P	FALSE	FALSE	FALSE
ENSG00000242858		TRUE	TRUE	TRUE
ENSG00000242860	RN7SL180P	FALSE	FALSE	FALSE
ENSG00000242861		FALSE	FALSE	TRUE
ENSG00000242863	RN7SL677P	TRUE	TRUE	FALSE
ENSG00000242865	RN7SL244P	FALSE	FALSE	FALSE
ENSG00000242866	STRC	FALSE	FALSE	FALSE
ENSG00000242871	RN7SL109P	FALSE	FALSE	FALSE
ENSG00000242875	RBMY1B	FALSE	FALSE	FALSE
ENSG00000242876	RN7SL812P	FALSE	FALSE	FALSE
ENSG00000242879		FALSE	FALSE	FALSE
ENSG00000242880		FALSE	FALSE	FALSE
ENSG00000242882	RPL5P11	FALSE	FALSE	FALSE
ENSG00000242887	IGHJ3	FALSE	FALSE	FALSE
ENSG00000242888		FALSE	FALSE	FALSE
ENSG00000242889	RN7SL449P	FALSE	FALSE	FALSE
ENSG00000242893	RN7SL413P	FALSE	FALSE	FALSE
ENSG00000242894	RN7SL634P	TRUE	TRUE	TRUE
ENSG00000242899	RPL7P16	FALSE	FALSE	FALSE
ENSG00000242902		FALSE	FALSE	FALSE
ENSG00000242908		FALSE	FALSE	FALSE
ENSG00000242911		FALSE	FALSE	FALSE
ENSG00000242912	RN7SL384P	FALSE	FALSE	FALSE
ENSG00000242915	SNRPGP7	TRUE	TRUE	FALSE
ENSG00000242922	RPL21P104	FALSE	FALSE	FALSE
ENSG00000242924		FALSE	FALSE	FALSE
ENSG00000242925	PLCH1-AS2	FALSE	FALSE	FALSE
ENSG00000242928	RN7SL868P	FALSE	FALSE	FALSE
ENSG00000242931	RPL7P49	FALSE	FALSE	FALSE
ENSG00000242936	RPL30P6	FALSE	FALSE	FALSE
ENSG00000242941		FALSE	FALSE	FALSE
ENSG00000242943	NKAIN1P1	FALSE	FALSE	FALSE
ENSG00000242945	RPL29P32	FALSE	FALSE	FALSE
ENSG00000242948	EPS15P1	FALSE	FALSE	FALSE
ENSG00000242950	ERVW-1	FALSE	FALSE	FALSE
ENSG00000242951		TRUE	TRUE	TRUE
ENSG00000242952		FALSE	FALSE	FALSE
ENSG00000242953		FALSE	FALSE	FALSE
ENSG00000242958		FALSE	FALSE	FALSE
ENSG00000242960	FTH1P23	FALSE	FALSE	FALSE
ENSG00000242962	RN7SL106P	FALSE	FALSE	FALSE
ENSG00000242963		FALSE	FALSE	FALSE
ENSG00000242968		FALSE	FALSE	FALSE
ENSG00000242970		TRUE	TRUE	TRUE
ENSG00000242971	RN7SL233P	FALSE	FALSE	FALSE
ENSG00000242973		FALSE	FALSE	FALSE
ENSG00000242976	RN7SL177P	FALSE	FALSE	FALSE
ENSG00000242978		FALSE	FALSE	FALSE
ENSG00000242979	RPS15AP18	FALSE	FALSE	FALSE
ENSG00000242983	CABYRP1	FALSE	FALSE	FALSE
ENSG00000242985	RN7SL50P	FALSE	FALSE	FALSE
ENSG00000242986		FALSE	FALSE	FALSE
ENSG00000242989	RN7SL332P	FALSE	FALSE	FALSE
ENSG00000242990		FALSE	FALSE	FALSE
ENSG00000242991	RPL7P40	FALSE	FALSE	FALSE
ENSG00000242992	FTH1P4	FALSE	FALSE	FALSE
ENSG00000242993		FALSE	FALSE	FALSE
ENSG00000242995		FALSE	FALSE	FALSE
ENSG00000242998	RN7SL379P	FALSE	FALSE	FALSE
ENSG00000242999	RN7SL239P	TRUE	TRUE	TRUE
ENSG00000243000		TRUE	TRUE	TRUE
ENSG00000243004		TRUE	TRUE	TRUE
ENSG00000243005	RN7SL16P	FALSE	TRUE	TRUE
ENSG00000243007		FALSE	FALSE	FALSE
ENSG00000243008		FALSE	FALSE	FALSE
ENSG00000243011	RN7SL266P	FALSE	FALSE	FALSE
ENSG00000243012		FALSE	FALSE	FALSE
ENSG00000243014	PTMAP8	TRUE	TRUE	TRUE
ENSG00000243015	RN7SL737P	TRUE	TRUE	FALSE
ENSG00000243016		FALSE	FALSE	FALSE
ENSG00000243018		FALSE	FALSE	FALSE
ENSG00000243020	RPL7P39	FALSE	FALSE	FALSE
ENSG00000243022		FALSE	FALSE	FALSE
ENSG00000243023	UBA52P3	FALSE	FALSE	FALSE
ENSG00000243024	RPS11P6	FALSE	FALSE	FALSE
ENSG00000243025	MTAPP1	FALSE	FALSE	FALSE
ENSG00000243027	RN7SL354P	FALSE	FALSE	FALSE
ENSG00000243029	RN7SL635P	FALSE	FALSE	FALSE
ENSG00000243033	GAPDHP47	FALSE	FALSE	FALSE
ENSG00000243035	RN7SL810P	FALSE	FALSE	FALSE
ENSG00000243038		FALSE	FALSE	FALSE
ENSG00000243039	RN7SL210P	TRUE	TRUE	TRUE
ENSG00000243040	RBMY2FP	FALSE	FALSE	FALSE
ENSG00000243044		FALSE	FALSE	FALSE
ENSG00000243048	FTH1P18	FALSE	FALSE	FALSE
ENSG00000243049	RN7SL33P	FALSE	TRUE	FALSE
ENSG00000243050	RPL30P10	FALSE	FALSE	FALSE
ENSG00000243051	RN7SL269P	FALSE	FALSE	FALSE
ENSG00000243053	RPL31P58	FALSE	FALSE	FALSE
ENSG00000243055	GK-AS1	FALSE	FALSE	FALSE
ENSG00000243056	EIF4EBP3	TRUE	TRUE	TRUE
ENSG00000243058	RPL39P33	FALSE	FALSE	FALSE
ENSG00000243059	RN7SL400P	FALSE	FALSE	FALSE
ENSG00000243062		FALSE	FALSE	FALSE
ENSG00000243063	IGKV3-7	TRUE	TRUE	TRUE
ENSG00000243064	ABCC13	FALSE	FALSE	FALSE
ENSG00000243066	RN7SL842P	FALSE	FALSE	FALSE
ENSG00000243069	ARHGEF26-AS1	FALSE	FALSE	FALSE
ENSG00000243071		TRUE	TRUE	TRUE
ENSG00000243072		FALSE	FALSE	FALSE
ENSG00000243073	PRAMEF4	FALSE	FALSE	FALSE
ENSG00000243075	RN7SL519P	FALSE	FALSE	FALSE
ENSG00000243081		FALSE	FALSE	FALSE
ENSG00000243083	LINC00870	FALSE	FALSE	FALSE
ENSG00000243085		FALSE	FALSE	FALSE
ENSG00000243088	RN7SL539P	FALSE	FALSE	FALSE
ENSG00000243089		FALSE	FALSE	FALSE
ENSG00000243094		FALSE	FALSE	FALSE
ENSG00000243095	RPL3P10	FALSE	FALSE	FALSE
ENSG00000243099		FALSE	FALSE	FALSE
ENSG00000243101	RPS3P7	FALSE	FALSE	FALSE
ENSG00000243103	RN7SL452P	TRUE	TRUE	TRUE
ENSG00000243104		FALSE	FALSE	FALSE
ENSG00000243107		TRUE	TRUE	TRUE
ENSG00000243113		FALSE	FALSE	FALSE
ENSG00000243115	RN7SL849P	FALSE	FALSE	FALSE
ENSG00000243116		FALSE	FALSE	FALSE
ENSG00000243122		FALSE	FALSE	FALSE
ENSG00000243124	RN7SL643P	FALSE	FALSE	FALSE
ENSG00000243125	RN7SL807P	FALSE	FALSE	FALSE
ENSG00000243129		FALSE	FALSE	FALSE
ENSG00000243130	PSG11	FALSE	FALSE	FALSE
ENSG00000243135	UGT1A3	FALSE	FALSE	FALSE
ENSG00000243136	RN7SL22P	FALSE	FALSE	FALSE
ENSG00000243137	PSG4	FALSE	FALSE	FALSE
ENSG00000243141		FALSE	FALSE	FALSE
ENSG00000243144		FALSE	FALSE	FALSE
ENSG00000243147	MRPL33	TRUE	TRUE	TRUE
ENSG00000243149		FALSE	FALSE	FALSE
ENSG00000243150		FALSE	FALSE	FALSE
ENSG00000243154		FALSE	FALSE	FALSE
ENSG00000243155		TRUE	TRUE	TRUE
ENSG00000243156	MICAL3	TRUE	TRUE	TRUE
ENSG00000243160		FALSE	FALSE	FALSE
ENSG00000243164		FALSE	FALSE	FALSE
ENSG00000243165		FALSE	FALSE	FALSE
ENSG00000243167	RPS10P28	FALSE	FALSE	FALSE
ENSG00000243171		FALSE	FALSE	FALSE
ENSG00000243173	RN7SL861P	FALSE	FALSE	FALSE
ENSG00000243175		FALSE	FALSE	FALSE
ENSG00000243176		FALSE	FALSE	FALSE
ENSG00000243179		FALSE	FALSE	FALSE
ENSG00000243181		TRUE	TRUE	TRUE
ENSG00000243187	CCDC39-AS1	FALSE	FALSE	FALSE
ENSG00000243188	HNRNPA1P17	FALSE	FALSE	FALSE
ENSG00000243193		FALSE	FALSE	FALSE
ENSG00000243195	TUBBP11	FALSE	FALSE	FALSE
ENSG00000243197	TUSC7	FALSE	FALSE	FALSE
ENSG00000243199		TRUE	TRUE	TRUE
ENSG00000243207	PPAN-P2RY11	TRUE	TRUE	TRUE
ENSG00000243220		FALSE	FALSE	FALSE
ENSG00000243224		FALSE	FALSE	FALSE
ENSG00000243225		FALSE	FALSE	FALSE
ENSG00000243227	RN7SL55P	FALSE	FALSE	FALSE
ENSG00000243230		FALSE	FALSE	FALSE
ENSG00000243232	PCDHAC2	FALSE	FALSE	FALSE
ENSG00000243234		FALSE	FALSE	FALSE
ENSG00000243236		FALSE	FALSE	FALSE
ENSG00000243238	IGKV2-30	FALSE	FALSE	FALSE
ENSG00000243243		FALSE	FALSE	FALSE
ENSG00000243244	STON1	FALSE	FALSE	FALSE
ENSG00000243250	RPS6P16	FALSE	FALSE	FALSE
ENSG00000243251	PGBD3	TRUE	TRUE	TRUE
ENSG00000243254	RN7SL350P	FALSE	FALSE	FALSE
ENSG00000243256	RPL30P14	TRUE	TRUE	TRUE
ENSG00000243257		FALSE	FALSE	FALSE
ENSG00000243260	RN7SL558P	FALSE	FALSE	FALSE
ENSG00000243264	IGKV2D-29	FALSE	TRUE	FALSE
ENSG00000243265		FALSE	FALSE	FALSE
ENSG00000243267	RN7SL614P	FALSE	FALSE	FALSE
ENSG00000243268	ATP5A1P1	FALSE	FALSE	FALSE
ENSG00000243273		FALSE	FALSE	FALSE
ENSG00000243274	RN7SL571P	FALSE	FALSE	FALSE
ENSG00000243276		FALSE	FALSE	FALSE
ENSG00000243279	PRAF2	TRUE	TRUE	TRUE
ENSG00000243280		FALSE	FALSE	FALSE
ENSG00000243284	VSIG8	FALSE	FALSE	FALSE
ENSG00000243287	RPS17P14	FALSE	FALSE	FALSE
ENSG00000243289	CTGLF8P	FALSE	FALSE	FALSE
ENSG00000243290	IGKV1-12	FALSE	FALSE	FALSE
ENSG00000243295		FALSE	FALSE	FALSE
ENSG00000243296		FALSE	FALSE	FALSE
ENSG00000243297	RPL31P61	FALSE	FALSE	FALSE
ENSG00000243300	LINC00359	FALSE	FALSE	FALSE
ENSG00000243302		FALSE	FALSE	FALSE
ENSG00000243303		FALSE	FALSE	FALSE
ENSG00000243304		FALSE	FALSE	FALSE
ENSG00000243305		FALSE	FALSE	FALSE
ENSG00000243307		FALSE	FALSE	FALSE
ENSG00000243312		FALSE	FALSE	FALSE
ENSG00000243313	RN7SL285P	FALSE	FALSE	FALSE
ENSG00000243314		FALSE	FALSE	FALSE
ENSG00000243316	GUCY2GP	FALSE	FALSE	FALSE
ENSG00000243317	C7orf73	TRUE	TRUE	TRUE
ENSG00000243319	FGF14-IT1	FALSE	FALSE	FALSE
ENSG00000243321		FALSE	FALSE	FALSE
ENSG00000243323	PTPRVP	FALSE	FALSE	FALSE
ENSG00000243328		FALSE	FALSE	FALSE
ENSG00000243333	RN7SL174P	TRUE	TRUE	TRUE
ENSG00000243335	KCTD7	TRUE	TRUE	TRUE
ENSG00000243338	RN7SL307P	FALSE	FALSE	FALSE
ENSG00000243339	RN7SL738P	FALSE	FALSE	FALSE
ENSG00000243345		FALSE	FALSE	FALSE
ENSG00000243346	RN7SL601P	FALSE	FALSE	FALSE
ENSG00000243347		FALSE	FALSE	FALSE
ENSG00000243349		FALSE	FALSE	FALSE
ENSG00000243350		FALSE	FALSE	FALSE
ENSG00000243352	RN7SL8P	TRUE	TRUE	TRUE
ENSG00000243353		FALSE	FALSE	FALSE
ENSG00000243355		FALSE	FALSE	FALSE
ENSG00000243359	RN7SL815P	FALSE	FALSE	FALSE
ENSG00000243364	EFNA4	TRUE	TRUE	TRUE
ENSG00000243365	RN7SL278P	TRUE	TRUE	TRUE
ENSG00000243366	RN7SL60P	FALSE	FALSE	FALSE
ENSG00000243368	MCCC1-AS1	FALSE	FALSE	FALSE
ENSG00000243370	RN7SL775P	FALSE	FALSE	FALSE
ENSG00000243373	RN7SL173P	FALSE	FALSE	FALSE
ENSG00000243374	RN7SL72P	FALSE	FALSE	FALSE
ENSG00000243378		FALSE	FALSE	FALSE
ENSG00000243382	ATP5A1P10	FALSE	FALSE	FALSE
ENSG00000243383	RN7SL89P	FALSE	FALSE	FALSE
ENSG00000243384		FALSE	FALSE	FALSE
ENSG00000243385		FALSE	FALSE	FALSE
ENSG00000243388	RPL3P3	FALSE	FALSE	FALSE
ENSG00000243389		FALSE	FALSE	FALSE
ENSG00000243396		FALSE	FALSE	FALSE
ENSG00000243398	RN7SL141P	FALSE	FALSE	FALSE
ENSG00000243402		FALSE	FALSE	FALSE
ENSG00000243403		FALSE	FALSE	FALSE
ENSG00000243404	RPL35AP32	FALSE	FALSE	FALSE
ENSG00000243406	MRPS31P5	FALSE	FALSE	TRUE
ENSG00000243410		FALSE	FALSE	FALSE
ENSG00000243414	TICAM2	TRUE	TRUE	TRUE
ENSG00000243415		FALSE	FALSE	FALSE
ENSG00000243417		FALSE	FALSE	FALSE
ENSG00000243420	RN7SL734P	FALSE	FALSE	FALSE
ENSG00000243422		FALSE	FALSE	FALSE
ENSG00000243423		FALSE	FALSE	FALSE
ENSG00000243424	RN7SL107P	TRUE	TRUE	TRUE
ENSG00000243426	RN7SL454P	TRUE	TRUE	FALSE
ENSG00000243429	OR7E29P	FALSE	FALSE	FALSE
ENSG00000243431	RPL5P30	TRUE	TRUE	TRUE
ENSG00000243433		FALSE	FALSE	FALSE
ENSG00000243437	RN7SL370P	FALSE	FALSE	FALSE
ENSG00000243438	LARP1BP2	FALSE	FALSE	FALSE
ENSG00000243439	RN7SL352P	FALSE	FALSE	FALSE
ENSG00000243440		FALSE	FALSE	FALSE
ENSG00000243444	PALM2	FALSE	FALSE	FALSE
ENSG00000243445		FALSE	FALSE	FALSE
ENSG00000243446	RN7SL284P	FALSE	FALSE	FALSE
ENSG00000243449	C4orf48	TRUE	TRUE	TRUE
ENSG00000243452	NBPF15	FALSE	FALSE	FALSE
ENSG00000243453	COX7BP1	FALSE	FALSE	TRUE
ENSG00000243455	RPS18P13	FALSE	FALSE	FALSE
ENSG00000243464	RN7SL410P	FALSE	FALSE	FALSE
ENSG00000243466	IGKV1-5	FALSE	FALSE	FALSE
ENSG00000243468	INGX	FALSE	FALSE	FALSE
ENSG00000243469	RPL7P51	FALSE	FALSE	FALSE
ENSG00000243477	NAT6	FALSE	TRUE	FALSE
ENSG00000243478	AOX2P	FALSE	FALSE	FALSE
ENSG00000243479	MNX1-AS1	FALSE	FALSE	FALSE
ENSG00000243480	AMY2A	FALSE	FALSE	FALSE
ENSG00000243483		FALSE	FALSE	FALSE
ENSG00000243485	MIR1302-11	FALSE	FALSE	FALSE
ENSG00000243486		FALSE	FALSE	FALSE
ENSG00000243488	RN7SL337P	FALSE	FALSE	FALSE
ENSG00000243489	KRTAP10-11	FALSE	FALSE	FALSE
ENSG00000243491		FALSE	FALSE	FALSE
ENSG00000243494		TRUE	TRUE	TRUE
ENSG00000243495	GMFBP1	FALSE	FALSE	FALSE
ENSG00000243498	UBA52P5	TRUE	TRUE	TRUE
ENSG00000243499	RPS6P21	FALSE	FALSE	FALSE
ENSG00000243500		FALSE	FALSE	FALSE
ENSG00000243501		TRUE	TRUE	FALSE
ENSG00000243503		FALSE	FALSE	FALSE
ENSG00000243504	RPS23P1	FALSE	FALSE	FALSE
ENSG00000243505	RN7SL240P	FALSE	FALSE	FALSE
ENSG00000243507		FALSE	FALSE	FALSE
ENSG00000243508		FALSE	FALSE	FALSE
ENSG00000243509	TNFRSF6B	FALSE	FALSE	FALSE
ENSG00000243510	RN7SL111P	FALSE	FALSE	FALSE
ENSG00000243514	RPL32P33	FALSE	FALSE	FALSE
ENSG00000243516		FALSE	FALSE	FALSE
ENSG00000243517		TRUE	TRUE	TRUE
ENSG00000243518		FALSE	FALSE	FALSE
ENSG00000243519	IGLVIVOR22-2	FALSE	FALSE	FALSE
ENSG00000243521	RPL5P33	FALSE	FALSE	FALSE
ENSG00000243531		FALSE	FALSE	FALSE
ENSG00000243532	RN7SL19P	FALSE	FALSE	FALSE
ENSG00000243533	TBCE-AS1	FALSE	FALSE	FALSE
ENSG00000243536	ANTXRLP1	TRUE	TRUE	FALSE
ENSG00000243537		FALSE	FALSE	FALSE
ENSG00000243538		FALSE	FALSE	FALSE
ENSG00000243539	RN7SL649P	FALSE	FALSE	FALSE
ENSG00000243541	RN7SL104P	FALSE	FALSE	FALSE
ENSG00000243543	WFDC6	FALSE	FALSE	FALSE
ENSG00000243544	RN7SL172P	FALSE	FALSE	FALSE
ENSG00000243546	RN7SL108P	FALSE	FALSE	FALSE
ENSG00000243547	HNRNPKP4	TRUE	TRUE	TRUE
ENSG00000243548	RN7SL101P	FALSE	FALSE	FALSE
ENSG00000243549	RN7SL705P	FALSE	FALSE	FALSE
ENSG00000243550		FALSE	FALSE	FALSE
ENSG00000243554		TRUE	TRUE	TRUE
ENSG00000243558		FALSE	FALSE	FALSE
ENSG00000243560	RN7SL364P	FALSE	TRUE	FALSE
ENSG00000243562	RN7SL838P	TRUE	TRUE	FALSE
ENSG00000243566	UPK3B	FALSE	FALSE	FALSE
ENSG00000243568		FALSE	FALSE	FALSE
ENSG00000243572		FALSE	FALSE	FALSE
ENSG00000243574		FALSE	FALSE	FALSE
ENSG00000243581	RPS29P25	FALSE	FALSE	FALSE
ENSG00000243583		FALSE	FALSE	FALSE
ENSG00000243584		FALSE	FALSE	FALSE
ENSG00000243587	C6orf183	FALSE	FALSE	FALSE
ENSG00000243591	RN7SL282P	FALSE	FALSE	FALSE
ENSG00000243592	RPL17P22	TRUE	TRUE	TRUE
ENSG00000243593		FALSE	FALSE	FALSE
ENSG00000243596		FALSE	FALSE	FALSE
ENSG00000243601		FALSE	FALSE	FALSE
ENSG00000243607	RPL35AP26	FALSE	FALSE	FALSE
ENSG00000243609	RPS2P44	TRUE	FALSE	TRUE
ENSG00000243613		FALSE	FALSE	FALSE
ENSG00000243620		FALSE	FALSE	FALSE
ENSG00000243621		FALSE	FALSE	FALSE
ENSG00000243627		FALSE	FALSE	FALSE
ENSG00000243629	LINC00880	FALSE	FALSE	FALSE
ENSG00000243633	RN7SL542P	FALSE	FALSE	FALSE
ENSG00000243635		FALSE	FALSE	FALSE
ENSG00000243636		FALSE	FALSE	FALSE
ENSG00000243637		TRUE	TRUE	TRUE
ENSG00000243641	OR13C7P	FALSE	FALSE	FALSE
ENSG00000243642	RN7SL526P	FALSE	FALSE	FALSE
ENSG00000243643	TSPY20P	FALSE	FALSE	FALSE
ENSG00000243646	IL10RB	TRUE	TRUE	TRUE
ENSG00000243648		FALSE	FALSE	FALSE
ENSG00000243649	CFB	FALSE	FALSE	FALSE
ENSG00000243650	RN7SL834P	TRUE	TRUE	TRUE
ENSG00000243654	RN7SL295P	FALSE	FALSE	FALSE
ENSG00000243655		FALSE	FALSE	FALSE
ENSG00000243658	MTND5P16	FALSE	FALSE	FALSE
ENSG00000243659		FALSE	FALSE	FALSE
ENSG00000243660	ZNF487	FALSE	FALSE	FALSE
ENSG00000243661	WBP1LP1	FALSE	FALSE	FALSE
ENSG00000243663	RPS4XP14	FALSE	FALSE	TRUE
ENSG00000243664	RPS29P12	FALSE	FALSE	FALSE
ENSG00000243667	WDR92	TRUE	TRUE	TRUE
ENSG00000243669	RPL34P23	FALSE	FALSE	FALSE
ENSG00000243671	RN7SL761P	FALSE	FALSE	FALSE
ENSG00000243672	RPS3AP40	FALSE	FALSE	FALSE
ENSG00000243674	OR7E66P	FALSE	FALSE	FALSE
ENSG00000243675		FALSE	FALSE	FALSE
ENSG00000243678	NME1-NME2	TRUE	TRUE	TRUE
ENSG00000243679		FALSE	FALSE	FALSE
ENSG00000243680	RPL37P23	FALSE	TRUE	TRUE
ENSG00000243686	RPLP1P11	FALSE	FALSE	FALSE
ENSG00000243687		FALSE	FALSE	FALSE
ENSG00000243694		FALSE	FALSE	FALSE
ENSG00000243695		FALSE	FALSE	FALSE
ENSG00000243696		FALSE	FALSE	FALSE
ENSG00000243697		FALSE	FALSE	FALSE
ENSG00000243700	RN7SL598P	FALSE	FALSE	FALSE
ENSG00000243701	LINC00883	FALSE	FALSE	FALSE
ENSG00000243702	RN7SL638P	FALSE	FALSE	FALSE
ENSG00000243704	RN7SL105P	FALSE	FALSE	FALSE
ENSG00000243705		TRUE	TRUE	TRUE
ENSG00000243708	PLA2G4B	FALSE	FALSE	FALSE
ENSG00000243709	LEFTY1	FALSE	FALSE	FALSE
ENSG00000243710	WDR65	FALSE	FALSE	FALSE
ENSG00000243711	RPL21P116	TRUE	TRUE	TRUE
ENSG00000243714	RN7SL696P	FALSE	FALSE	FALSE
ENSG00000243715	CACNA2D3-AS1	FALSE	FALSE	FALSE
ENSG00000243716	NPIPB5	FALSE	FALSE	FALSE
ENSG00000243720	RPL21P127	FALSE	FALSE	FALSE
ENSG00000243721		TRUE	TRUE	TRUE
ENSG00000243723	RN7SL393P	FALSE	FALSE	FALSE
ENSG00000243725	TTC4	TRUE	TRUE	TRUE
ENSG00000243729	OR5V1	FALSE	FALSE	FALSE
ENSG00000243730	RPL29P3	FALSE	FALSE	FALSE
ENSG00000243733		FALSE	FALSE	FALSE
ENSG00000243738	RN7SL181P	TRUE	FALSE	FALSE
ENSG00000243742	RPLP0P2	FALSE	FALSE	FALSE
ENSG00000243744		FALSE	FALSE	FALSE
ENSG00000243745	RN7SL844P	FALSE	FALSE	FALSE
ENSG00000243746	EEF1A1P10	TRUE	TRUE	TRUE
ENSG00000243749	ZMYM6NB	TRUE	TRUE	TRUE
